File,First Commit SHA,First Commit Message,First Commit Date,Last Commit SHA,Last Commit Message,Last Commit Date
eip-5023.md,49c7867410197363ad57aaa555f54b55fb390bbc,"Add EIP-5023: Shareable non-transferable non-fungible token (#5023)

* Shareable NFT eip draft

* EIP numbering to reflect PR number

* added a named author from ATARCA team to build consensus with community

* added a named author from ATARCA team to build consensus with community

* Update EIPS/eip-5023.md

Removed links to external sources according to suggestion.

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update EIPS/eip-5023.md

Removed reference to specific ERC-165 implementation.

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Corrected licence on reference implementation

* Update EIPS/eip-5023.md

Licence should link to licence file in repository.

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5023.md

license file ending corrected

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5023.md

Removed mention of standard as suggested.

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-5023.md

Removed mention of standard as suggested.

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-5023.md

Grammatical corrections

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Renamed interface to follow convention of naming them after EIP number

* Interface functions are implicitly virtual

* Interface ID for IERC5023

* Update EIPS/eip-5023.md

Grammar

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5023.md

First mention of EIP should have a link to it.

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-5023.md

CC0 should have a version number attached to it.

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* reworking the EIP

* Clarification when Share event is to be emitted

* Update EIPS/eip-5023.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5023.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5023.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5023.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: Micah Zoltu <micah@zoltu.net>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>
Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>",2022-10-21 20:34:39+00:00,9fd46dd724d9528bb98164625779fdefb607ff23,Update from last call to final (#6244),2023-01-03 17:31:41+00:00
eip-5027.md,ca98714f61905add04722b92c0f7ae8e7cb9c6da,"Create EIP-5027 (#5027)

* Create eip-tbd

* Update eip-tbd

* Update and rename eip-tbd to eip-5027

* Rename eip-5027 to eip-5027.md

* Update eip-5027.md

* Update eip-5027.md

* Update EIPS/eip-5027.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5027.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5027.md

* Update eip-5027.md

* Update EIPS/eip-5027.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update eip-5027.md

* Update EIPS/eip-5027.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* add code path in assets

* Update eip-5027.md

* Update EIPS/eip-5027.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5027.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update eip-5027.md

* Update EIPS/eip-5027.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update eip-5027.md

Add opcode number for first reference

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>
Co-authored-by: Micah Zoltu <micah@zoltu.net>
Co-authored-by: Qi Zhou <qzhou64@gmail.com>",2022-05-22 05:00:17+00:00,7ecaea611a9b7705407f38b41c5259445ddae3f7,"Update EIP-5027 with cold/warm storage (#5729)

* Update EIP-5027 with cold/warm storage

* Update eip-5027.md

* Update eip-5027.md",2022-10-08 05:50:21+00:00
eip-5050.md,58829898e5cc05dc700dbd65c1c6c0cb55c15fad,"EIP-5050: Interactive NFTs with Modular Environments (#5050)

* add action standard readme and examples

* changes in response to PR review comments

* Update EIPS/eip-5050.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5050.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5050.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* change title to meet spec, remove unnecessary supplemental code and add more illustrative examples

* fix example path

* change references to ERC-N to EIP-N

* remove accidental MetaProxyTest.sol changes

* link to eip-165.md

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* add IControllable NatSpec comments, move structs to top of spec, and truncate trailing empty lines

* Update assets/eip-5050/IERC5050.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* initating -> initiating

* Update EIPS/eip-5050.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: Alexi Robbins <alexi@tamber.com>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-19 20:28:53+00:00,528e0304dce9d66d907d232c368410161c9d719c,Updating EIPS/eip-5050.md to status stagnant (#6714),2023-03-20 18:37:41+00:00
eip-5058.md,cff0163828dc726061226a32e6739b3b3f268200,"EIP-5058:Lockable ERC-721 Standard (#5058)

* EIP-5058:Lockable ERC-721 Standard

* update eip

* Update eip-5058.md

* Update eip-5058.md proposal language

* Update eip-5058.md proposal language

* Update eip-5058.md

* Update eip-5058.md

* upload example

* Update assets/eip-5058/factory/IERC721Bound.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/ERC721Lockable.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/IERC721Lockable.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/factory/IEIP5058Factory.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/factory/ERC721Bound.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/factory/EIP5058Factory.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/extensions/EIP5058Bound.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* rename to ERC5058

* update revert domain

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Junghyun Colin Kim <colin.klaytn@krustuniverse.com>

* Update EIPS/eip-5058.md

Co-authored-by: Junghyun Colin Kim <colin.klaytn@krustuniverse.com>

* remove all external links and add lockExpiredTime function

* add tests

* rename from to owner

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/IERC5058.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* fix lockFrom

* update md

* fix lockFrom tests

* remove oz deps

* modify md for eip change

* refine tests

Co-authored-by: John Sfumato <sfumato000@gmail.com>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>
Co-authored-by: Junghyun Colin Kim <colin.klaytn@krustuniverse.com>",2022-08-25 14:37:23+00:00,cff0163828dc726061226a32e6739b3b3f268200,"EIP-5058:Lockable ERC-721 Standard (#5058)

* EIP-5058:Lockable ERC-721 Standard

* update eip

* Update eip-5058.md

* Update eip-5058.md proposal language

* Update eip-5058.md proposal language

* Update eip-5058.md

* Update eip-5058.md

* upload example

* Update assets/eip-5058/factory/IERC721Bound.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/ERC721Lockable.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/IERC721Lockable.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/factory/IEIP5058Factory.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/factory/ERC721Bound.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/factory/EIP5058Factory.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/extensions/EIP5058Bound.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* rename to ERC5058

* update revert domain

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Junghyun Colin Kim <colin.klaytn@krustuniverse.com>

* Update EIPS/eip-5058.md

Co-authored-by: Junghyun Colin Kim <colin.klaytn@krustuniverse.com>

* remove all external links and add lockExpiredTime function

* add tests

* rename from to owner

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5058/IERC5058.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5058.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* fix lockFrom

* update md

* fix lockFrom tests

* remove oz deps

* modify md for eip change

* refine tests

Co-authored-by: John Sfumato <sfumato000@gmail.com>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>
Co-authored-by: Junghyun Colin Kim <colin.klaytn@krustuniverse.com>",2022-08-25 14:37:23+00:00
eip-5065.md,23ad27071206c02c8db4e252d3bb702983a8036c,"EIP-5065 - Instruction to transfer Ether (#5065)

* first draft

* Update eip-5065.md

* Apply suggestions from code review

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-09 06:17:01+00:00,5a99224fb37ae0713f64e74c1f967ac6f8f1b83e,Updating EIPS/eip-5065.md to status stagnant (#5970),2022-11-18 17:24:55+00:00
eip-5069.md,3788a5c31dcdba5a6453758b46eeb17eb6ba17af,EIP-5069: EIP editor handbook in EIP form (#5069),2022-06-28 15:56:01+00:00,e30180fb183004fabead800b5f2f42c84686d208,"Update EIPs: Use my real name in authors field (#6511)

* Update authorship info

* EIP-4834: EIP -> ERC

* EIP-5289: EIP -> ERC

* EIP-5380: EIP -> ERC

* EIP-5507: EIP -> ERC

* EIP-5568: EIP -> ERC

* EIP-5615: EIP -> ERC",2023-02-16 19:10:06+00:00
eip-5081.md,76c2db02094194d3ae39438d2a9e1cadcd668808,"Create eip-5081.md Expirable Transaction (#5081)

* Create eip-draft_tx_exp.md

To pursue #599

* Update eip-draft_tx_exp.md

* Update eip-draft_tx_exp.md

* List 599 original author @Arachnid as co-author

* Update eip-draft_tx_exp.md

* Update eip-draft_tx_exp.md

* Update EIPS/eip-draft_tx_exp.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Rename eip-draft_tx_exp.md to eip-5081.md

* Add link to discussion-to, req 1559, resolve comments from @MicahZoltu

* Update eip-5081.md

* Update EIPS/eip-5081.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-09 07:02:39+00:00,354137a9463e668edbe19232c1e66f05c13c20ad,"Update EIP-5081: Add Kevin as a co-author (#5690)

* Add Kevin to author

* Fix eipw issues

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-09-20 00:08:20+00:00
eip-5094.md,abb58e0eace0072cc64517115a95e323c056cbe2,"5094: URI Format for Ethereum Network Switching (#5094)

* Initial Commit

* EIP-5094: URI Format for Ethereum Network Switching

Co-authored-by: Jakob Helgesson <jakob.helgesson@gmail.com>
Co-authored-by: Joshua Hendrix <thejoshuahendrix@users.noreply.github.com>

* EIP-5094: Updated Authors

* EIP-5094: URL and Rationale

* Update EIPS/eip-5094.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update EIPS/eip-5094.md

* Introduce Ethereum Magicians forum link

* Shift optional /

* Add bridge phrasing

* Update EIPS/eip-5094.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-5094.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update eip-5094.md

Co-authored-by: Jakob Helgesson <jakob.helgesson@gmail.com>
Co-authored-by: Joshua Hendrix <thejoshuahendrix@users.noreply.github.com>
Co-authored-by: Micah Zoltu <micah@zoltu.net>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2022-05-31 15:23:15+00:00,c23cd771fb135b32476573ca1c83aac21863bc8e,Updating EIPS/eip-5094.md to status stagnant (#6435),2023-02-05 05:49:58+00:00
eip-5095.md,4f5692369044d083eb2d55c84e60b3abce6e1aa0,"ERC5095 - Principal Token Standard (#5095)

* 5070 initial commit

* Delete eip-5070.md.txt

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* add maturity, remove totalObligation

* Update eip-5070.md

* Rationale + exchangeRate

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* Update eip-5070.md

* review1

* Numbered EIP

* copyright correction

* Rewrote again from prevous 5089 and 4626

* added discussions link

* standard -> specification

* 5070 -> 5089

* 4626 -> 5089

* ERC links

* 712 link

* abbreviation placement

* typo

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5089.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5089.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5089.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5089.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5089.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Fixed PR comments.

* Update EIPS/eip-5089.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-5089.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Apply suggestions from code review

Headers as code

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* fix: owner -> holder

* feat: removal of Mature

* fix: EIP -> ERC

* 5089 -> 5095

* feat: Added reference implementation

* Typos

Co-authored-by: Julian Traversa <unitedterrorhots@gmail.com>
Co-authored-by: alcueca <alberto@yield.is>
Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2022-06-20 13:25:00+00:00,01566121b97d62bed90fcdb1b35915772a780e96,Updating EIPS/eip-5095.md to status stagnant (#6436),2023-02-05 05:49:42+00:00
eip-5114.md,bd4f40cfcb8b182b5a180bb46303ba948f66bac6,"Creates EIP-5114: Soulbound Token (#5114)

* Creates EIP-XXXX: Soulbound Token

* Updates EIP number

* Update eip-5114.md

* Update EIPS/eip-5114.md

Co-authored-by: Tim Daubenschütz <tim@daubenschuetz.de>

* Update eip-5114.md

* Update EIPS/eip-5114.md

Co-authored-by: KillariDev <kimi.ylilammi@statomaly.com>

* Update EIPS/eip-5114.md

Co-authored-by: KillariDev <kimi.ylilammi@statomaly.com>

* Update EIPS/eip-5114.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update EIPS/eip-5114.md

Co-authored-by: William Schwab <31592931+wschwab@users.noreply.github.com>

* fixes double space after sentences

Per request by @lightclient

* Apply suggestions from code review

Co-authored-by: KillariDev <kimi.ylilammi@statomaly.com>

* Apply suggestions from code review

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

Co-authored-by: Tim Daubenschütz <tim@daubenschuetz.de>
Co-authored-by: KillariDev <kimi.ylilammi@statomaly.com>
Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>
Co-authored-by: William Schwab <31592931+wschwab@users.noreply.github.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2022-06-10 17:24:31+00:00,1196371e6d55045bb2ba22a279a32ae90eeeeee8,Update eip-5114.md (#6535),2023-02-21 08:54:07+00:00
